"","op_name","rated","turns","victory_status","winner","pace_type","W1","B1","W_First5","B_First5","Rating_WB","opening_strategy","WOE_Opening_Name"
"123","ALEKHINE DEFENSE","TRUE",52,"MATE","BLACK","BLITZ","e4","Nf6","e4_Qf3_Nc3_a3_h3","Nf6_Nc6_e5_d6_Nd4",1.08946951702296,"DEFENSE",0.214844748499515
"124","ALEKHINE DEFENSE","FALSE",77,"MATE","WHITE","STANDARD","e4","Nf6","e4_d3_Nf3_Be2_O-O","Nf6_Nc6_Ng4_Nd4_e5",1.04330708661417,"DEFENSE",0.214844748499515
"125","ALEKHINE DEFENSE","TRUE",72,"MATE","BLACK","STANDARD","e4","Nf6","e4_e5_Nc3_bxc3_f4","Nf6_Nd5_Nxc3_d6_dxe5",0.992628992628993,"DEFENSE",0.214844748499515
"126","ALEKHINE DEFENSE","TRUE",29,"RESIGN","BLACK","STANDARD","e4","Nf6","e4_e5_d4_Nf3_Be2","Nf6_Nd5_d6_Bg4_dxe5",1.0187908496732,"DEFENSE",0.214844748499515
"127","ALEKHINE DEFENSE","FALSE",29,"MATE","WHITE","STANDARD","e4","Nf6","e4_Nc3_exd5_dxe6_Bc4","Nf6_d5_e6_fxe6_Qe7",1.30511811023622,"DEFENSE",0.214844748499515
"128","ALEKHINE DEFENSE","TRUE",100,"MATE","BLACK","STANDARD","e4","Nf6","e4_Nc3_d3_Nxe4_dxe4","Nf6_d5_dxe4_Nxe4_Qxd1+",1.06471981057616,"DEFENSE",0.214844748499515
"129","ALEKHINE DEFENSE","TRUE",46,"MATE","BLACK","BLITZ","e4","Nf6","e4_d3_g3_Bg2_h3","Nf6_e5_Bc5_O-O_Nc6",0.984833164812942,"DEFENSE",0.214844748499515
"130","ALEKHINE DEFENSE","TRUE",77,"RESIGN","WHITE","BLITZ","e4","Nf6","e4_e5_c4_d4_c5","Nf6_Nd5_Nb6_d5_Nc4",1.05572755417957,"DEFENSE",0.214844748499515
"131","ALEKHINE DEFENSE","TRUE",39,"RESIGN","WHITE","BLITZ","e4","Nf6","e4_e5_d4_h3_c3","Nf6_Nd5_d6_dxe5_exd4",0.987357774968394,"DEFENSE",0.214844748499515
"132","ALEKHINE DEFENSE","TRUE",126,"MATE","BLACK","STANDARD","e4","Nf6","e4_Nc3_e5_Bd3_Bb5+","Nf6_d5_Ne4_e6_c6",1.32042594385286,"DEFENSE",0.214844748499515
"133","ALEKHINE DEFENSE","TRUE",68,"MATE","BLACK","STANDARD","e4","Nf6","e4_Bc4_Nc3_exd5_Bb3","Nf6_e6_d5_exd5_Qe7+",1.12176347095871,"DEFENSE",0.214844748499515
"134","ALEKHINE DEFENSE","TRUE",58,"MATE","BLACK","STANDARD","e4","Nf6","e4_e5_Qf3_Bc4_a3","Nf6_Nd5_e6_Nc6_Nxe5",0.766643307638402,"DEFENSE",0.214844748499515
"135","ALEKHINE DEFENSE","TRUE",34,"RESIGN","WHITE","BLITZ","e4","Nf6","e4_Nc3_exd5_Nxd5_Qf3","Nf6_d5_Nxd5_Qxd5_Qc5",1.03381374722838,"DEFENSE",0.214844748499515
"136","ALEKHINE DEFENSE","TRUE",72,"OUTOFTIME","BLACK","BLITZ","e4","Nf6","e4_f3_g4_Nc3_b3","Nf6_e5_d6_Nfd7_f6",1.03286852589641,"DEFENSE",0.214844748499515
"137","ALEKHINE DEFENSE","TRUE",11,"RESIGN","WHITE","STANDARD","e4","Nf6","e4_f3_c3_d4_cxd4","Nf6_e5_Be7_exd4_c5",1.07374392220421,"DEFENSE",0.214844748499515
"138","ALEKHINE DEFENSE","TRUE",78,"MATE","BLACK","BLITZ","e4","Nf6","e4_e5_c4_d4_exd6","Nf6_Nd5_Nb6_d6_exd6",1.03846153846154,"DEFENSE",0.214844748499515
"139","ALEKHINE DEFENSE","TRUE",127,"RESIGN","WHITE","STANDARD","e4","Nf6","e4_e5_d4_c4_exd6","Nf6_Nd5_d6_Nb6_exd6",1.08341658341658,"DEFENSE",0.214844748499515
"140","ALEKHINE DEFENSE","TRUE",37,"RESIGN","WHITE","STANDARD","e4","Nf6","e4_d3_a3_exd5_c4","Nf6_e5_d5_Nxd5_Nf4",1.11778471138846,"DEFENSE",0.214844748499515
"141","ALEKHINE DEFENSE","TRUE",62,"MATE","BLACK","BLITZ","e4","Nf6","e4_e5_d4_Nf3_Be2","Nf6_Nd5_d6_Bg4_Nc6",1.01479488903833,"DEFENSE",0.214844748499515
"142","ALEKHINE DEFENSE","FALSE",26,"RESIGN","WHITE","STANDARD","e4","Nf6","e4_e5_Nf3_d4_c4","Nf6_Nd5_e6_Nc6_Bb4+",0.994019933554817,"DEFENSE",0.214844748499515
"143","ALEKHINE DEFENSE","TRUE",51,"RESIGN","WHITE","BLITZ","e4","d5","e4_Nc3_exd5_Nxd5_c4","d5_Nf6_Nxd5_Qxd5_Qe4+",0.97859778597786,"DEFENSE",0.214844748499515
"144","ALEKHINE DEFENSE","FALSE",52,"OUTOFTIME","BLACK","BLITZ","e4","Nf6","e4_e5_Bc4_Nf3_Bb3","Nf6_Nd5_e6_Nb6_Nc6",1.13604060913706,"DEFENSE",0.214844748499515
"145","ALEKHINE DEFENSE","FALSE",27,"MATE","WHITE","STANDARD","e4","Nf6","e4_Nc3_Nf3_Bc4_Nd4","Nf6_Nc6_Ng4_Nb4_e5",1.47637795275591,"DEFENSE",0.214844748499515
"146","ALEKHINE DEFENSE","TRUE",44,"RESIGN","BLACK","BLITZ","e4","Nf6","e4_e5_c3_Qh5_Qxe5","Nf6_Nd5_d6_dxe5_Nc6",0.848611838658984,"DEFENSE",0.214844748499515
"147","ALEKHINE DEFENSE","TRUE",40,"MATE","BLACK","BLITZ","e4","Nf6","e4_e5_c4_a4_a5","Nf6_Nd5_Nb6_g6_Nxc4",0.990061162079511,"DEFENSE",0.214844748499515
"148","ALEKHINE DEFENSE","FALSE",11,"RESIGN","WHITE","STANDARD","e4","Nf6","e4_Nc3_e5_f4_Nf3","Nf6_d5_Nfd7_Nc6_Nc5",0.908614668218859,"DEFENSE",0.214844748499515
"149","ALEKHINE DEFENSE","TRUE",47,"RESIGN","WHITE","BLITZ","e4","Nf6","e4_f4_Nc3_bxc3_d4","Nf6_Nxe4_Nxc3_d5_Bf5",1.18889597957881,"DEFENSE",0.214844748499515
"150","ALEKHINE DEFENSE","TRUE",83,"MATE","WHITE","BLITZ","e4","Nf6","e4_e5_d4_f4_fxe5","Nf6_Nd5_d6_dxe5_c5",1.21604139715395,"DEFENSE",0.214844748499515
"151","ALEKHINE DEFENSE","TRUE",37,"RESIGN","BLACK","STANDARD","e4","Nf6","e4_e5_c4_c5_d4","Nf6_Nd5_Nb6_Nd5_d6",0.96998420221169,"DEFENSE",0.214844748499515
"152","ALEKHINE DEFENSE","TRUE",53,"RESIGN","BLACK","BLITZ","e4","Nf6","e4_Nc3_e5_Nxd5_d4","Nf6_e6_Nd5_exd5_d6",0.952774498229044,"DEFENSE",0.214844748499515
"153","ALEKHINE DEFENSE","TRUE",86,"RESIGN","BLACK","BLITZ","e4","Nf6","e4_Nc3_e5_d4_a3","Nf6_d5_Nfd7_e6_c5",1.06854256854257,"DEFENSE",0.214844748499515
"154","ALEKHINE DEFENSE","TRUE",40,"RESIGN","BLACK","BLITZ","e4","Nf6","e4_Nc3_e5_exf6_fxe7","Nf6_d5_d4_dxc3_cxd2+",0.810245687401986,"DEFENSE",0.214844748499515
"155","ALEKHINE DEFENSE","TRUE",16,"RESIGN","BLACK","BLITZ","e4","Nf6","e4_e5_d4_Nf3_Nxe5","Nf6_Nd5_d6_dxe5_e6",1.05800756620429,"DEFENSE",0.214844748499515
"156","ALEKHINE DEFENSE","TRUE",78,"RESIGN","BLACK","BLITZ","e4","Nf6","e4_f3_d4_Be3_Nc3","Nf6_g6_Bg7_O-O_e6",1.04117108874657,"DEFENSE",0.214844748499515
"157","BENONI DEFENSE","TRUE",128,"RESIGN","BLACK","STANDARD","d4","Nf6","d4_c4_Nc3_d5_cxd5","Nf6_e6_c5_exd5_g6",1.01323529411765,"DEFENSE",-0.255652829879504
"158","BENONI DEFENSE","TRUE",23,"RESIGN","BLACK","BLITZ","d4","c5","d4_d5_e4_f3_Bg5","c5_d6_Nf6_e6_exd5",0.993925588458618,"DEFENSE",-0.255652829879504
"159","BENONI DEFENSE","TRUE",18,"RESIGN","BLACK","BLITZ","d4","c5","d4_dxc5_Nc3_Nf3_e4","c5_e5_Bxc5_Nc6_a6",1.02719907407407,"DEFENSE",-0.255652829879504
"160","BENONI DEFENSE","FALSE",59,"RESIGN","WHITE","BLITZ","d4","Nf6","d4_c4_Nf3_d5_cxd5","Nf6_e6_c5_exd5_d6",1.11906976744186,"DEFENSE",-0.255652829879504
"161","BENONI DEFENSE","TRUE",34,"RESIGN","BLACK","BLITZ","d4","c5","d4_d5_Nc3_e4_Bc4","c5_Nf6_e5_d6_a6",0.961304347826087,"DEFENSE",-0.255652829879504
"162","BENONI DEFENSE","TRUE",38,"RESIGN","BLACK","BLITZ","d4","Nf6","d4_c4_d5_Nc3_cxd5","Nf6_c5_e6_exd5_d6",0.870879120879121,"DEFENSE",-0.255652829879504
"163","BENONI DEFENSE","TRUE",81,"RESIGN","WHITE","BLITZ","d4","c5","d4_d5_Nc3_e4_Nf3","c5_Nf6_e6_d6_exd5",0.990013026487191,"DEFENSE",-0.255652829879504
"164","BENONI DEFENSE","TRUE",61,"RESIGN","WHITE","STANDARD","Nf3","Nf6","Nf3_d4_c4_d5_cxd5","Nf6_e6_c5_exd5_d6",0.911440880804213,"DEFENSE",-0.255652829879504
"165","BENONI DEFENSE","TRUE",105,"RESIGN","WHITE","BLITZ","d4","c5","d4_d5_e4_Nc3_Bb5+","c5_d6_e6_Nf6_Bd7",1.034,"DEFENSE",-0.255652829879504
"166","BENONI DEFENSE","TRUE",43,"RESIGN","WHITE","BLITZ","d4","Nf6","d4_c4_d5_Nc3_cxd5","Nf6_c5_e6_exd5_d6",1.15468517600397,"DEFENSE",-0.255652829879504
"167","BENONI DEFENSE","TRUE",56,"MATE","BLACK","STANDARD","d4","Nf6","d4_c4_d5_dxe6_Bg5","Nf6_c5_e5_fxe6_Be7",0.96711259754738,"DEFENSE",-0.255652829879504
"168","BENONI DEFENSE","TRUE",54,"RESIGN","WHITE","STANDARD","d4","Nf6","d4_c4_d5_Nc3_Nxd5","Nf6_c5_e6_exd5_d6",1.0392749244713,"DEFENSE",-0.255652829879504
"169","BENONI DEFENSE","TRUE",49,"OUTOFTIME","WHITE","BLITZ","d4","Nf6","d4_Nf3_d5_Nc3_e4","Nf6_c5_d6_e5_Be7",0.880490296220633,"DEFENSE",-0.255652829879504
"170","BENONI DEFENSE","TRUE",39,"RESIGN","WHITE","BLITZ","d4","c5","d4_dxc5_Be3_Qd2_Nc3","c5_e6_Qa5+_Qb5_Qxb2",1.07099143206854,"DEFENSE",-0.255652829879504
"171","BENONI DEFENSE","TRUE",84,"RESIGN","BLACK","BLITZ","d4","Nf6","d4_c4_d5_Nc3_e4","Nf6_c5_e5_d6_Bd7",1.23913043478261,"DEFENSE",-0.255652829879504
"172","BENONI DEFENSE","TRUE",80,"RESIGN","BLACK","STANDARD","d4","Nf6","d4_c4_dxc5_Nc3_e3","Nf6_c5_Qa5+_Qxc5_g6",0.884656084656085,"DEFENSE",-0.255652829879504
"173","BENONI DEFENSE","TRUE",51,"RESIGN","WHITE","BLITZ","d4","Nf6","d4_c4_d5_Nc3_cxd5","Nf6_c5_e6_exd5_d6",0.976574700676731,"DEFENSE",-0.255652829879504
"174","BENONI DEFENSE","TRUE",49,"RESIGN","WHITE","STANDARD","d4","Nf6","d4_c4_Nf3_d5_cxd5","Nf6_e6_c5_exd5_d6",0.971135029354207,"DEFENSE",-0.255652829879504
"175","BENONI DEFENSE","TRUE",52,"OUTOFTIME","BLACK","BLITZ","d4","Nf6","d4_c4_e3_Nf3_Nc3","Nf6_c5_d5_e6_dxc4",0.853400735294118,"DEFENSE",-0.255652829879504
"176","BENONI DEFENSE","TRUE",92,"MATE","BLACK","BLITZ","d4","c5","d4_d5_c4_dxe6_Nf3","c5_Nf6_e5_fxe6_d5",1.0377358490566,"DEFENSE",-0.255652829879504
"177","BENONI DEFENSE","TRUE",73,"MATE","WHITE","STANDARD","d4","c5","d4_dxc5_e4_Nc3_Nf3","c5_Nc6_e6_Bxc5_Nf6",0.969149736644093,"DEFENSE",-0.255652829879504
"178","BENONI DEFENSE","TRUE",93,"OUTOFTIME","WHITE","BLITZ","d4","Nf6","d4_Nf3_d5_Nc3_e4","Nf6_c5_d6_g6_Bg7",0.920302013422819,"DEFENSE",-0.255652829879504
"179","BENONI DEFENSE","TRUE",40,"OUTOFTIME","BLACK","STANDARD","d4","Nf6","d4_Nf3_c4_d5_cxd5","Nf6_e6_c5_exd5_d6",0.948408871745419,"DEFENSE",-0.255652829879504
"180","BENONI DEFENSE","TRUE",49,"RESIGN","BLACK","STANDARD","c4","Nf6","c4_d4_d5_Nc3_cxd5","Nf6_c5_e6_exd5_d6",0.943269230769231,"DEFENSE",-0.255652829879504
"181","BENONI DEFENSE","TRUE",30,"RESIGN","BLACK","BLITZ","d4","c5","d4_dxc5_Nc3_Nf3_Bf4","c5_Qa5+_Qxc5_Nf6_d6",1.03683897801545,"DEFENSE",-0.255652829879504
"182","BENONI DEFENSE","FALSE",59,"OUTOFTIME","WHITE","BLITZ","d4","c5","d4_d5_e4_Bd3_b3","c5_d6_Nf6_Nfd7_Ne5",1.00462351387054,"DEFENSE",-0.255652829879504
"183","BENONI DEFENSE","TRUE",143,"MATE","WHITE","STANDARD","d4","Nf6","d4_c4_e3_Nc3_Nf3","Nf6_c5_d5_Nc6_Bf5",0.942678774120318,"DEFENSE",-0.255652829879504
"184","BENONI DEFENSE","TRUE",59,"RESIGN","WHITE","BLITZ","d4","c5","d4_dxc5_b4_Bd2_Bxb4","c5_e6_a5_axb4_Qc7",0.989946380697051,"DEFENSE",-0.255652829879504
"185","BENONI DEFENSE","TRUE",73,"RESIGN","BLACK","BLITZ","d4","c5","d4_dxc5_c4_Nc3_Qd5","c5_Na6_e5_Nxc5_d6",1.06411062225016,"DEFENSE",-0.255652829879504
"186","BENONI DEFENSE","TRUE",54,"MATE","BLACK","STANDARD","d4","e6","d4_c4_Nc3_d5_cxd5","e6_Nf6_c5_exd5_d6",0.945108695652174,"DEFENSE",-0.255652829879504
"187","BENONI DEFENSE","TRUE",38,"RESIGN","BLACK","STANDARD","d4","Nf6","d4_c4_Nc3_e4_Nf3","Nf6_g6_Bg7_d6_O-O",1.1128165771297,"DEFENSE",-0.255652829879504
"188","BENONI DEFENSE","TRUE",69,"RESIGN","BLACK","BLITZ","d4","c5","d4_dxc5_e4_Nf3_c3","c5_e5_Bxc5_Nc6_d6",1.02840542285345,"DEFENSE",-0.255652829879504
"189","BENONI DEFENSE","TRUE",41,"MATE","WHITE","STANDARD","d4","c5","d4_dxc5_Nf3_Bd2_e3","c5_Nc6_Qa5+_Qxc5_d5",1.05558674901741,"DEFENSE",-0.255652829879504
"190","BENONI DEFENSE","FALSE",32,"RESIGN","BLACK","BLITZ","d4","c5","d4_dxc5_Be3_a3_Nf3","c5_e5_Nc6_d5_e4",1.13036925395629,"DEFENSE",-0.255652829879504
"191","BENONI DEFENSE","TRUE",10,"MATE","BLACK","STANDARD","d4","c5","d4_dxc5_Bd2_Na3_Nc4","c5_e5_Bxc5_Qf6_Qxf2#",1.04748603351955,"DEFENSE",-0.255652829879504
"192","BENONI DEFENSE","TRUE",55,"RESIGN","WHITE","BLITZ","d4","Nf6","d4_c4_d5_Bg5_cxd5","Nf6_c5_e6_exd5_Be7",0.973819009675583,"DEFENSE",-0.255652829879504
"193","BENONI DEFENSE","TRUE",139,"RESIGN","WHITE","BLITZ","d4","c5","d4_dxc5_Bd2_e3_Nf3","c5_Qa5+_Qxc5_Qc7_b6",1.19579081632653,"DEFENSE",-0.255652829879504
"194","BENONI DEFENSE","TRUE",35,"RESIGN","BLACK","BLITZ","d4","c5","d4_dxc5_Be3_Nc3_Bxc5","c5_e5_Qa5+_Bxc5_Qxc5",1.01760324983074,"DEFENSE",-0.255652829879504
"195","BENONI DEFENSE","FALSE",30,"OUTOFTIME","BLACK","BLITZ","d4","Nf6","d4_c4_d5_Nc3_cxd5","Nf6_c5_e6_exd5_d6",0.657318141980719,"DEFENSE",-0.255652829879504
"196","BENONI DEFENSE","FALSE",53,"RESIGN","WHITE","BLITZ","d4","c5","d4_d5_c4_e3_Nc3","c5_d6_Nf6_g6_Bg7",0.943632567849687,"DEFENSE",-0.255652829879504
"197","BENONI DEFENSE","TRUE",60,"MATE","BLACK","BLITZ","d4","c5","d4_dxc5_e4_c4_Nc3","c5_Nc6_e5_Bxc5_Bd4",1.01612903225806,"DEFENSE",-0.255652829879504
"198","BENONI DEFENSE","TRUE",64,"MATE","BLACK","BLITZ","d4","Nf6","d4_Nf3_d5_Nc3_Bg5","Nf6_c5_e6_a6_h6",0.986294664708762,"DEFENSE",-0.255652829879504
"199","BENONI DEFENSE","TRUE",84,"RESIGN","BLACK","BLITZ","d4","c5","d4_dxc5_Nf3_e4_Nbd2","c5_e6_Bxc5_Nf6_Qb6",0.732876712328767,"DEFENSE",-0.255652829879504
"200","BENONI DEFENSE","TRUE",73,"RESIGN","WHITE","STANDARD","d4","Nf6","d4_c4_e3_exd4_Nf3","Nf6_c5_cxd4_d6_g6",0.98389694041868,"DEFENSE",-0.255652829879504
"201","BENONI DEFENSE","TRUE",67,"OUTOFTIME","WHITE","STANDARD","d4","Nf6","d4_c4_d5_Nc3_a4","Nf6_c5_e5_a6_Qa5",1.00632511068944,"DEFENSE",-0.255652829879504
"202","BENONI DEFENSE","TRUE",46,"RESIGN","BLACK","STANDARD","d4","c5","d4_d5_Nc3_e4_Nf3","c5_Nf6_d6_e6_exd5",1.02662229617304,"DEFENSE",-0.255652829879504
"203","BENONI DEFENSE","TRUE",71,"MATE","WHITE","STANDARD","d4","e6","d4_c4_d5_cxd5_Nc3","e6_c5_exd5_Bd6_Nf6",1.04848130841122,"DEFENSE",-0.255652829879504
"204","BENONI DEFENSE","TRUE",76,"OUTOFTIME","BLACK","BLITZ","d4","Nf6","d4_c4_dxc5_Nf3_Nc3","Nf6_c5_Nc6_e6_Bxc5",0.995431703974417,"DEFENSE",-0.255652829879504
"205","BENONI DEFENSE","TRUE",13,"RESIGN","WHITE","STANDARD","d4","c5","d4_dxc5_Nc3_b4_e4","c5_Qa5+_e5_Qd8_Qh4",1.02333333333333,"DEFENSE",-0.255652829879504
"206","BENONI DEFENSE","TRUE",72,"RESIGN","BLACK","BLITZ","d4","Nf6","d4_c4_e3_Nc3_Nf3","Nf6_c5_a6_b6_Bb7",1.18393960192176,"DEFENSE",-0.255652829879504
"207","BIRD OPENING","TRUE",52,"RESIGN","BLACK","BLITZ","f4","d5","f4_g3_Nf3_exf3_Bg2","d5_Bg4_Bxf3_Nc6_e5",0.7989449003517,"NO_DEFENSE",-0.246860077931526
"208","BIRD OPENING","TRUE",4,"MATE","BLACK","BLITZ","f4","e6","f4_g4___","e6_Qh4#___",0.820526598602902,"NO_DEFENSE",-0.246860077931526
"209","BIRD OPENING","TRUE",15,"MATE","WHITE","STANDARD","f4","f5","f4_Nf3_b3_Bb2_e3","f5_Nf6_b6_Bb7_Bxf3",0.988621151271754,"NO_DEFENSE",-0.246860077931526
"210","BIRD OPENING","TRUE",57,"RESIGN","WHITE","STANDARD","f4","e6","f4_e3_c4_b3_Bb2","e6_c5_Nc6_g6_Nf6",0.974107767669699,"NO_DEFENSE",-0.246860077931526
"211","BIRD OPENING","TRUE",27,"RESIGN","WHITE","BLITZ","f4","e5","f4_fxe5_Nf3_d4_Bg5","e5_Qe7_Nc6_d5_f6",1.80436681222707,"NO_DEFENSE",-0.246860077931526
"212","BIRD OPENING","TRUE",42,"OUTOFTIME","BLACK","BLITZ","f4","c6","f4_Nf3_b3_Bb2_e3","c6_d5_Bf5_e6_Nd7",0.967983651226158,"NO_DEFENSE",-0.246860077931526
"213","BIRD OPENING","TRUE",37,"MATE","WHITE","BLITZ","f4","d5","f4_Nf3_e3_b3_Bb2","d5_Nf6_Nc6_Bf5_Nb4",1.00346740638003,"NO_DEFENSE",-0.246860077931526
"214","BIRD OPENING","TRUE",14,"RESIGN","BLACK","BLITZ","f4","d5","f4_d4_Nd2_c3_dxc5","d5_Nd7_c5_Ngf6_Nxc5",0.968366688185926,"NO_DEFENSE",-0.246860077931526
"215","BIRD OPENING","TRUE",86,"MATE","BLACK","STANDARD","f4","e6","f4_Nf3_c3_d4_g3","e6_Bb4_Bc5_Bd6_Nf6",1.21895124195032,"NO_DEFENSE",-0.246860077931526
"216","BIRD OPENING","TRUE",16,"MATE","BLACK","BLITZ","f4","e5","f4_fxe5_d4_d5_c4","e5_d6_dxe5_Nf6_Bc5",0.823609226594301,"NO_DEFENSE",-0.246860077931526
"217","BIRD OPENING","TRUE",51,"RESIGN","WHITE","STANDARD","f4","e6","f4_Nf3_b3_Bb2_e3","e6_Bc5_a5_Nf6_b6",0.959239130434783,"NO_DEFENSE",-0.246860077931526
"218","BIRD OPENING","TRUE",61,"RESIGN","WHITE","STANDARD","f4","f6","f4_e3_fxe5_Qh5+_Qxe5+","f6_e5_fxe5_g6_Qe7",1.04059040590406,"NO_DEFENSE",-0.246860077931526
"219","BIRD OPENING","FALSE",76,"MATE","BLACK","STANDARD","f4","d5","f4_Nf3_Nc3_d3_b3","d5_Nf6_c5_e6_Bd6",1,"NO_DEFENSE",-0.246860077931526
"220","BIRD OPENING","TRUE",2,"RESIGN","BLACK","STANDARD","f4","c6","f4____","c6____",1.24163568773234,"NO_DEFENSE",-0.246860077931526
"221","BIRD OPENING","TRUE",115,"MATE","WHITE","STANDARD","f4","e5","f4_fxe5_Nf3_e4_d3","e5_d6_dxe5_Nf6_Nc6",0.938727782974743,"NO_DEFENSE",-0.246860077931526
"222","BIRD OPENING","FALSE",41,"MATE","WHITE","STANDARD","f4","d5","f4_Nf3_d4_Nc3_e3","d5_c5_Nf6_e6_Nc6",1.06341154090044,"NO_DEFENSE",-0.246860077931526
"223","BIRD OPENING","TRUE",48,"RESIGN","BLACK","STANDARD","f4","d5","f4_Nf3_e3_Be2_b3","d5_Bg4_c5_Nc6_e6",0.910168434185901,"NO_DEFENSE",-0.246860077931526
"224","BIRD OPENING","TRUE",40,"MATE","BLACK","BLITZ","f4","d5","f4_Nc3_Nxd5_Nf3_d3","d5_Nc6_Qxd5_e5_exf4",0.968477531857814,"NO_DEFENSE",-0.246860077931526
"225","BIRD OPENING","TRUE",101,"RESIGN","WHITE","BLITZ","f4","Nf6","f4_d3_e3_Nf3_Be2","Nf6_d5_g6_Bg7_c5",1.22457627118644,"NO_DEFENSE",-0.246860077931526
"226","BIRD OPENING","TRUE",36,"RESIGN","BLACK","BLITZ","f4","Nf6","f4_Nf3_e3_b3_Bb2","Nf6_d6_Bg4_g6_Bg7",0.977118119975263,"NO_DEFENSE",-0.246860077931526
"227","BIRD OPENING","TRUE",57,"OUTOFTIME","WHITE","BLITZ","f4","d5","f4_e3_d4_dxe5_Qh5+","d5_e5_f6_fxe5_g6",0.962938451356717,"NO_DEFENSE",-0.246860077931526
"228","BIRD OPENING","TRUE",17,"RESIGN","BLACK","BLITZ","f4","f5","f4_Nf3_e3_d3_Nbd2","f5_Nf6_d5_e6_Bd6",0.96971177332682,"NO_DEFENSE",-0.246860077931526
"229","BIRD OPENING","TRUE",10,"MATE","BLACK","BLITZ","f4","e6","f4_Kf2_Ke1_h3_c3","e6_Qf6_Qxf4_Bc5_Qf2#",0.883389830508475,"NO_DEFENSE",-0.246860077931526
"230","BIRD OPENING","TRUE",58,"MATE","BLACK","BLITZ","f4","Nf6","f4_Nf3_e3_d3_Be2","Nf6_d5_Nc6_Bg4_Qd7",1.14992150706436,"NO_DEFENSE",-0.246860077931526
"231","BIRD OPENING","TRUE",60,"RESIGN","BLACK","BLITZ","f4","d5","f4_Nf3_e3_b3_Bb2","d5_Nf6_g6_Bg7_O-O",0.981655924640555,"NO_DEFENSE",-0.246860077931526
"232","BIRD OPENING","TRUE",51,"MATE","WHITE","STANDARD","f4","f5","f4_d4_e3_Nc3_g3","f5_g6_Nf6_e6_Bd6",1.14539829853055,"NO_DEFENSE",-0.246860077931526
"233","BIRD OPENING","TRUE",24,"MATE","BLACK","BLITZ","f4","d5","f4_d4_c4_cxd5_e4","d5_c6_Nf6_Qxd5_Qxe4+",0.855181880576527,"NO_DEFENSE",-0.246860077931526
"234","BIRD OPENING","TRUE",32,"RESIGN","BLACK","STANDARD","f4","Nf6","f4_Nf3_e3_Nc3_b3","Nf6_g6_Bg7_d5_c5",0.900462962962963,"NO_DEFENSE",-0.246860077931526
"235","BIRD OPENING","TRUE",70,"RESIGN","BLACK","BLITZ","f4","d5","f4_Nf3_e3_b3_Qxf3","d5_Bg4_e6_Bxf3_Nc6",0.996195307545973,"NO_DEFENSE",-0.246860077931526
"236","BIRD OPENING","TRUE",39,"MATE","WHITE","STANDARD","f4","e6","f4_Nc3_g3_Nf3_Ne5","e6_Qh4+_Qg4_Nf6_Qf5",1.13036925395629,"NO_DEFENSE",-0.246860077931526
"237","BIRD OPENING","TRUE",40,"RESIGN","BLACK","STANDARD","f4","e6","f4_Nf3_b3_e3_Qxf3","e6_b6_Bb7_Bxf3_Na6",0.990616621983914,"NO_DEFENSE",-0.246860077931526
"238","BIRD OPENING","TRUE",33,"MATE","WHITE","BLITZ","f4","Nf6","f4_Nf3_b3_Bb2_e3","Nf6_Nc6_d6_e5_exf4",1.04452554744526,"NO_DEFENSE",-0.246860077931526
"239","BIRD OPENING","TRUE",55,"MATE","WHITE","STANDARD","f4","e6","f4_e3_b3_Ba3_Nxa3","e6_d5_Bd6_Bxa3_Nc6",1.0046875,"NO_DEFENSE",-0.246860077931526
"240","BIRD OPENING","TRUE",88,"RESIGN","BLACK","STANDARD","f4","d5","f4_Nf3_b3_Bb2_Nc3","d5_e6_Be7_Nf6_O-O",0.982142857142857,"NO_DEFENSE",-0.246860077931526
"241","BIRD OPENING","TRUE",32,"OUTOFTIME","BLACK","BLITZ","f4","d5","f4_e4_Nc3_Bc4_h3","d5_dxe4_Nf6_a6_b5",1.08647214854111,"NO_DEFENSE",-0.246860077931526
"242","BIRD OPENING","TRUE",98,"MATE","BLACK","BLITZ","f4","b6","f4_e4_Nc3_Nf3_g4","b6_Bb7_e6_Ne7_a6",0.740537848605578,"NO_DEFENSE",-0.246860077931526
"243","BIRD OPENING","TRUE",12,"RESIGN","BLACK","STANDARD","f4","e5","f4_g4_e4_Ke2_Kd3","e5_Bc5_Qh4+_Qf2+_Qh4",0.612297734627832,"NO_DEFENSE",-0.246860077931526
"244","BIRD OPENING","FALSE",42,"RESIGN","WHITE","BLITZ","f4","b6","f4_Nf3_b3_Bb2_g3","b6_Nf6_Bb7_e6_c5",1.05641025641026,"NO_DEFENSE",-0.246860077931526
"245","BIRD OPENING","TRUE",20,"RESIGN","BLACK","STANDARD","f4","Nf6","f4_Nf3_e3_b3_Bb2","Nf6_e6_Bc5_d5_Nc6",0.989539748953975,"NO_DEFENSE",-0.246860077931526
"246","BIRD OPENING","TRUE",89,"MATE","WHITE","BLITZ","f4","f5","f4_Nf3_d3_Nc3_e4","f5_b6_Bb7_d6_Nc6",1.03079710144928,"NO_DEFENSE",-0.246860077931526
"247","BIRD OPENING","TRUE",29,"RESIGN","WHITE","BLITZ","f4","c5","f4_Nf3_b3_Bb2_Bxf6","c5_Nc6_Nf6_g6_exf6",0.978397212543554,"NO_DEFENSE",-0.246860077931526
