"","rated","turns","victory_status","winner","opening_name","pace_type","W1","B1","W_First5","B_First5","Rating_WB"
"138",TRUE,30,"RESIGN","WHITE","FOUR KNIGHTS GAME: ITALIAN VARIATION","STANDARD","e4","Nf6","e4_Nc3_Bc4_Nf3_Ng5","Nf6_e5_Bc5_Nc6_O-O",1
"139",TRUE,43,"MATE","WHITE","BOGO-INDIAN DEFENSE: EXCHANGE VARIATION","BLITZ","d4","Nf6","d4_c4_Nf3_Bd2_Nbxd2","Nf6_e6_Bb4+_Bxd2+_O-O",1.265306122
"140",TRUE,11,"RESIGN","WHITE","ALEKHINE DEFENSE","STANDARD","e4","Nf6","e4_f3_c3_d4_cxd4","Nf6_e5_Be7_exd4_c5",1.073743922
"141",TRUE,72,"MATE","BLACK","ALEKHINE DEFENSE: SAEMISCH ATTACK","STANDARD","e4","Nf6","e4_e5_Nc3_bxc3_f4","Nf6_Nd5_Nxc3_d6_dxe5",0.992628993
"142",TRUE,156,"MATE","BLACK","KING'S KNIGHT OPENING","STANDARD","e4","e5","e4_Nf3_Nxe5_Nd3_Be2","e5_Bb4_Qe7_Qxe4+_Qxg2",0.829499323
"143",TRUE,18,"RESIGN","BLACK","QUEEN'S GAMBIT DECLINED","STANDARD","d4","d5","d4_c4_cxd5_Nc3_e4","d5_e6_exd5_a6_dxe4",0.755227552
"144",FALSE,77,"MATE","WHITE","FRENCH DEFENSE: CLASSICAL VARIATION |  STEINITZ VARIATION","BLITZ","d4","Nf6","d4_Nc3_e4_e5_Nf3","Nf6_e6_d5_Nfd7_Bb4",0.969869707
"145",TRUE,32,"RESIGN","BLACK","ALEKHINE DEFENSE: TWO PAWN ATTACK","STANDARD","e4","Nf6","e4_e5_c4_d4_Bf4","Nf6_Nd5_Nb6_d6_dxe5",1.175206612
"146",TRUE,35,"RESIGN","WHITE","VIENNA GAME: VIENNA GAMBIT","STANDARD","e4","Nf6","e4_Nc3_f4_d4_Nf3","Nf6_e5_exf4_c5_cxd4",0.969746525
"147",TRUE,85,"MATE","WHITE","MODERN DEFENSE","STANDARD","e4","g6","e4_d4_Bc4_Bf4_exd5","g6_h5_e6_d5_exd5",1
"148",TRUE,50,"RESIGN","BLACK","SCANDINAVIAN DEFENSE: PANOV TRANSFER","STANDARD","e4","d5","e4_exd5_c4_dxc6_d4","d5_Nf6_c6_Nxc6_Qxd4",0.914370812
"149",TRUE,111,"RESIGN","WHITE","YUSUPOV-RUBINSTEIN SYSTEM","BLITZ","Nf3","Nf6","Nf3_d4_e3_c3_Nbd2","Nf6_e6_c5_Nc6_d5",1.001611171
"150",TRUE,65,"OUTOFTIME","WHITE","SICILIAN DEFENSE: NYEZHMETDINOV-ROSSOLIMO ATTACK","BLITZ","e4","c5","e4_Nf3_Bb5_Be2_O-O","c5_Nc6_a6_d6_Nf6",1
"151",TRUE,73,"RESIGN","WHITE","BENONI DEFENSE","STANDARD","d4","Nf6","d4_c4_e3_exd4_Nf3","Nf6_c5_cxd4_d6_g6",0.98389694
"152",TRUE,125,"RESIGN","WHITE","SICILIAN DEFENSE: HYPERACCELERATED DRAGON","STANDARD","e4","c5","e4_Nf3_Nc3_Bb5_Be2","c5_g6_Bg7_a6_Nc6",0.965067779
"153",TRUE,76,"RESIGN","BLACK","ITALIAN GAME: ANTI-FRIED LIVER DEFENSE","STANDARD","e4","e5","e4_Nf3_Bc4_c3_O-O","e5_Nc6_h6_Nf6_Bc5",1.009219089
"154",TRUE,65,"OUTOFTIME","WHITE","RUY LOPEZ: BERLIN DEFENSE #2","BLITZ","e4","e5","e4_Nf3_Bb5_Ng5_d3","e5_Nc6_Nf6_Bc5_O-O",1.044532131
"155",TRUE,41,"MATE","WHITE","SICILIAN DEFENSE: NAJDORF |  LIPNITSKY ATTACK","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Nc3","c5_d6_cxd4_Nf6_a6",1.025778733
"156",TRUE,59,"RESIGN","WHITE","FRENCH DEFENSE: KNIGHT VARIATION","BLITZ","e4","e6","e4_Nf3_exd5_d4_Bd3","e6_d5_exd5_Bd6_Ne7",0.979365079
"157",TRUE,70,"RESIGN","BLACK","SICILIAN DEFENSE: DELAYED ALAPIN","STANDARD","e4","c5","e4_Nf3_c3_d3_Be2","c5_d6_Nf6_Bg4_Nc6",1.010869565
"158",TRUE,34,"RESIGN","WHITE","SICILIAN DEFENSE: CANAL-SOKOLSKY ATTACK","STANDARD","e4","c5","e4_Nf3_Bb5+_c4_Ba4","c5_d6_Nc6_a6_Bd7",0.989177489
"159",TRUE,69,"OUTOFTIME","WHITE","AMAR OPENING","BLITZ","Nh3","d5","Nh3_g3_Bg2_f4_Nf2","d5_Nf6_c5_e6_Nc6",0.998385361
"160",TRUE,63,"RESIGN","WHITE","RUY LOPEZ: MORPHY DEFENSE |  CLASSICAL DEFENSE DEFERRED","BLITZ","e4","e5","e4_Nf3_Bb5_Ba4_c3","e5_Nc6_a6_Bc5_d6",0.974670185
"161",TRUE,107,"RESIGN","WHITE","SICILIAN DEFENSE","BLITZ","e4","c5","e4_Nf3_Nc3_a3_Bc4","c5_d6_a6_Nf6_e6",1.015625
"162",TRUE,58,"RESIGN","WHITE","QUEEN'S PAWN","STANDARD","d4","h6","d4_Nf3_e4_c4_Bd2","h6_b5_b4_Bb7_a5",1.024972253
"163",FALSE,34,"RESIGN","BLACK","CARO-KANN DEFENSE: TWO KNIGHTS ATTACK |  MINDENO VARIATION","STANDARD","e4","c6","e4_Nf3_Nc3_d4_h3","c6_d5_Bg4_e6_Bh5",0.995150862
"164",TRUE,100,"OUTOFTIME","BLACK","SICILIAN DEFENSE: ALAPIN VARIATION","STANDARD","e4","c5","e4_c3_Bc4_d3_a4","c5_d6_Nf6_a6_e6",1.001633097
"165",TRUE,80,"RESIGN","BLACK","SICILIAN DEFENSE: FRENCH VARIATION","BLITZ","e4","c5","e4_Nf3_g3_Bg2_d3","c5_e6_Nc6_Qc7_e5",1.023255814
"166",TRUE,44,"RESIGN","BLACK","FRENCH DEFENSE: KNIGHT VARIATION","STANDARD","e4","e6","e4_Nf3_exd5_d4_Bd3","e6_d5_exd5_Nf6_Be7",1.021978022
"167",TRUE,40,"OUTOFTIME","BLACK","PALEFACE ATTACK","BLITZ","d4","Nf6","d4_f3_d5_c3_e4","Nf6_c5_d6_e6_Be7",1.002704164
"168",TRUE,105,"OUTOFTIME","WHITE","SICILIAN DEFENSE","BLITZ","e4","c5","e4_Nf3_Bc4_d3_a3","c5_d6_Nf6_a6_g6",1.01936525
"169",TRUE,50,"RESIGN","BLACK","SICILIAN DEFENSE: NYEZHMETDINOV-ROSSOLIMO ATTACK |  FIANCHETTO VARIATION","STANDARD","e4","c5","e4_Nf3_Bb5_O-O_Re1","c5_Nc6_g6_Bg7_Nf6",0.949618321
"171",FALSE,81,"RESIGN","BLACK","CARO-KANN DEFENSE: CLASSICAL VARIATION |  FLOHR VARIATION","BLITZ","e4","c6","e4_d4_Nc3_Nxe4_Ng3","c6_d5_dxe4_Bf5_Bg6",0.983386924
"172",TRUE,69,"RESIGN","BLACK","RUY LOPEZ: BIRD VARIATION","STANDARD","e4","e5","e4_Nf3_Bb5_Nxd4_c3","e5_Nc6_Nd4_exd4_c6",1.009139785
"173",TRUE,77,"MATE","WHITE","SICILIAN DEFENSE: NAJDORF VARIATION |  ADAMS ATTACK","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Nc3","c5_d6_cxd4_a6_Nf6",0.986659552
"174",TRUE,158,"MATE","BLACK","BLUMENFELD COUNTERGAMBIT #2","BLITZ","d4","Nf6","d4_Nf3_c4_e3_exd4","Nf6_e6_c5_cxd4_d5",0.983914209
"176",TRUE,117,"MATE","WHITE","RUY LOPEZ: MORPHY DEFENSE #2","STANDARD","e4","e5","e4_Nf3_Bb5_O-O_Ba4","e5_Nc6_d6_a6_b5",1.014762165
"177",TRUE,44,"RESIGN","WHITE","RUY LOPEZ: MORPHY DEFENSE |  CLASSICAL DEFENSE DEFERRED","BLITZ","e4","e5","e4_Nf3_Bb5_Ba4_O-O","e5_Nc6_a6_Bc5_b5",0.999458288
"178",TRUE,40,"RESIGN","BLACK","SICILIAN DEFENSE: OLD SICILIAN","STANDARD","e4","c5","e4_Nf3_Bc4_Ng5_Bb3","c5_Nc6_g6_Ne5_h6",0.999455041
"179",TRUE,59,"RESIGN","WHITE","CARO-KANN DEFENSE","STANDARD","e4","c6","e4_f4_e5_Nf3_d4","c6_d5_Bf5_h6_Nd7",1.000542005
"180",FALSE,110,"RESIGN","BLACK","QUEEN'S GAMBIT REFUSED: MARSHALL DEFENSE","BLITZ","d4","d5","d4_c4_Nc3_Nf3_e3","d5_Nf6_Bf5_e6_Bb4",0.962441315
"181",TRUE,30,"RESIGN","BLACK","SCANDINAVIAN DEFENSE: MIESES-KOTROC VARIATION","STANDARD","e4","d5","e4_exd5_Nc3_Nge2_d3","d5_Qxd5_Qe5+_Nf6_Bg4",1.037988827
"182",TRUE,54,"RESIGN","BLACK","SICILIAN DEFENSE: OLD SICILIAN","BLITZ","e4","c5","e4_Nf3_Bc4_d4_Nxd4","c5_Nc6_d6_cxd4_g6",1.012994044
"183",TRUE,69,"RESIGN","BLACK","PHILIDOR DEFENSE","BLITZ","e4","e5","e4_Nf3_d4_Bb5_Nc3","e5_d6_Nc6_Bd7_a6",0.987693954
"184",TRUE,178,"MATE","BLACK","SICILIAN DEFENSE: ALAPIN VARIATION","STANDARD","e4","c5","e4_c3_d4_cxd4_Bb5","c5_Nc6_cxd4_d6_a6",1.003812636
"185",TRUE,136,"RESIGN","BLACK","SICILIAN DEFENSE","STANDARD","e4","c5","e4_Qf3_c3_Bc4_Bb5","c5_Nc6_d6_Nf6_Bg4",0.985761227
"186",FALSE,124,"MATE","BLACK","SICILIAN DEFENSE: NYEZHMETDINOV-ROSSOLIMO ATTACK","BLITZ","e4","c5","e4_Nf3_Bb5_d4_Bxc6+","c5_Nc6_d6_a6_bxc6",1.012628256
"187",TRUE,96,"RESIGN","BLACK","HUNGARIAN OPENING","BLITZ","g3","e5","g3_e4_Bg2_a3_Nc3","e5_Nf6_Bc5_a5_d6",1.015748031
"188",TRUE,53,"OUTOFTIME","WHITE","QUEEN'S PAWN GAME #3","BLITZ","d4","d5","d4_e3_h3_a3_c4","d5_Nf6_e6_Bd6_c6",1.039032006
"189",TRUE,39,"MATE","WHITE","VAN'T KRUIJS OPENING","BLITZ","e3","e6","e3_Qf3_Nc3_Nb5_Nd4","e6_Nf6_Nc6_a6_Nxd4",1.009287926
"190",TRUE,10,"MATE","BLACK","FRENCH DEFENSE: NORMAL VARIATION","BLITZ","e4","e6","e4_d4_Nc3_e5_Nf3","e6_Qh4_Nf6_Ne4_Qxf2#",1.009280742
"191",TRUE,51,"MATE","WHITE","CENTER GAME: BERGER VARIATION","BLITZ","e4","e5","e4_d4_Qxd4_Qe3_Nc3","e5_exd4_Nc6_Nf6_Nb4",0.993166287
"192",TRUE,18,"RESIGN","BLACK","ITALIAN GAME: GIUOCO PIANO |  GRECO'S ATTACK","STANDARD","e4","e5","e4_Nf3_Bc4_c3_d4","e5_Nc6_Bc5_Nf6_exd4",0.993103448
"193",FALSE,106,"MATE","BLACK","FOUR KNIGHTS GAME: ITALIAN VARIATION","STANDARD","e4","e5","e4_Nf3_Bc4_Nc3_O-O","e5_Nc6_Nf6_Bc5_O-O",0.741762452
"194",FALSE,38,"MATE","BLACK","PHILIDOR DEFENSE #3","STANDARD","e4","e5","e4_Nf3_Bc4_Bxe6_d3","e5_d6_Be6_fxe6_Nc6",0.881991814
"195",TRUE,59,"MATE","WHITE","RUY LOPEZ: EXCHANGE VARIATION","BLITZ","e4","e5","e4_Nf3_Bb5_Bxc6_Nxe5","e5_Nc6_a6_dxc6_Qd4",1.154734411
"196",TRUE,111,"MATE","WHITE","CARO-KANN DEFENSE","BLITZ","e4","c6","e4_d4_Nf3_exd5_Nc3","c6_e6_d5_cxd5_Bd7",1.045454545
"197",TRUE,28,"RESIGN","BLACK","RUY LOPEZ: MORPHY DEFENSE |  TARRASCH VARIATION","BLITZ","e4","e5","e4_Nf3_Bb5_Ba4_Nc3","e5_Nc6_a6_Nf6_Be7",0.611480076
"198",FALSE,101,"OUTOFTIME","WHITE","CENTER GAME: NORMAL VARIATION","BLITZ","e4","e5","e4_d4_Qxd4_Qd5_Qc4","e5_exd4_Nc6_Nf6_d6",1.110162917
"199",FALSE,15,"MATE","WHITE","SCOTCH GAME","BLITZ","e4","e5","e4_Nf3_d4_Nxd4_Qxd4","e5_Nc6_exd4_Nxd4_f6",1.401086113
"200",FALSE,42,"RESIGN","WHITE","PHILIDOR DEFENSE #3","BLITZ","e4","e5","e4_Nf3_Bc4_Nc3_Ng5","e5_d6_Nf6_Nc6_Qe7",0.983218917
"201",FALSE,34,"RESIGN","BLACK","GIUOCO PIANO","BLITZ","e4","e5","e4_Nf3_Bc4_O-O_Ng5","e5_Nc6_Bc5_Nf6_O-O",0.868598383
"202",FALSE,60,"RESIGN","BLACK","SICILIAN DEFENSE: HYPERACCELERATED FIANCHETTO","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Nc3","c5_g6_cxd4_Bg7_a6",0.712154696
"203",FALSE,21,"OUTOFTIME","WHITE","PHILIDOR DEFENSE #3","BLITZ","e4","e5","e4_Nf3_Bc4_Nc3_h3","e5_d6_h6_Bg4_Bh5",0.859333333
"204",TRUE,73,"MATE","WHITE","RUY LOPEZ: MORPHY DEFENSE |  CARO VARIATION","STANDARD","e4","e5","e4_Nf3_Bb5_Ba4_Bb3","e5_Nc6_a6_b5_d6",1.086353123
"205",TRUE,159,"MATE","WHITE","ITALIAN GAME: ANTI-FRIED LIVER DEFENSE","STANDARD","e4","e5","e4_Nf3_Bc4_Nc3_d3","e5_Nc6_h6_Nf6_d6",0.861952862
"206",FALSE,74,"RESIGN","WHITE","SCANDINAVIAN DEFENSE: MIESES-KOTROC VARIATION","STANDARD","e4","d5","e4_exd5_Nc3_Be2_Nf3","d5_Qxd5_Qe5+_e6_Qa5",1.056977704
"207",FALSE,28,"MATE","BLACK","CRAB OPENING","STANDARD","h4","e5","h4_a4_b4_b5_g4","e5_d5_Nc6_Na5_a6",0.94609375
"208",TRUE,112,"MATE","BLACK","PHILIDOR DEFENSE #4","BLITZ","e4","e5","e4_Nf3_Bc4_d3_Ng5","e5_d6_Be7_Nf6_O-O",0.725779037
"209",TRUE,60,"MATE","BLACK","QUEEN'S PAWN GAME: LONDON SYSTEM","BLITZ","d4","d5","d4_Bf4_Nf3_e3_Ne5","d5_Nf6_c6_e6_Nbd7",1.30371567
"210",TRUE,37,"MATE","WHITE","FRENCH DEFENSE: ADVANCE VARIATION |  MILNER-BARRY GAMBIT","BLITZ","e4","e6","e4_d4_e5_c3_Nf3","e6_d5_c5_Nc6_Qb6",0.861679605
"211",TRUE,88,"OUTOFTIME","BLACK","SICILIAN DEFENSE: OPEN #3","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Nxc6","c5_Nc6_cxd4_d6_bxc6",0.705542725
"212",TRUE,113,"MATE","WHITE","RUY LOPEZ: EXCHANGE VARIATION","BLITZ","e4","e5","e4_Nf3_Bb5_Bxc6_Nxe5","e5_Nc6_a6_dxc6_Qd4",0.998379254
"213",TRUE,55,"MATE","WHITE","RUSSIAN GAME: DAMIANO VARIATION |  KHOLMOV GAMBIT","STANDARD","e4","e5","e4_Nf3_Nxe5_Qe2_Qxe4","e5_Nf6_Nxe4_Qe7_Nc6",1.017227235
"214",TRUE,135,"MATE","WHITE","ENGLISH OPENING: CARLS-BREMEN SYSTEM","BLITZ","c4","e5","c4_Nc3_g3_Bg2_e3","e5_Nf6_Bc5_O-O_a6",0.99375
"216",TRUE,97,"OUTOFTIME","WHITE","FOUR KNIGHTS GAME","BLITZ","e4","e5","e4_Nf3_Nc3_d3_Bg5","e5_Nc6_Nf6_Bc5_O-O",1.104565538
"217",FALSE,33,"RESIGN","BLACK","PIRC DEFENSE #4","BLITZ","e4","d6","e4_Nf3_g3_Nc3_Bg2","d6_Nf6_Nbd7_e5_Be7",1.044528302
"218",FALSE,29,"RESIGN","BLACK","ZUKERTORT OPENING: OLD INDIAN ATTACK","STANDARD","Nf3","d5","Nf3_d3_Nc3_e4_exd5","d5_e6_Nc6_Bb4_exd5",1.094071146
"219",FALSE,55,"RESIGN","BLACK","ZUKERTORT OPENING: SICILIAN INVITATION","BULLET","Nf3","c5","Nf3_g3_Bg2_e4_d3","c5_e6_h5_a6_b5",0.70974359
"220",TRUE,91,"RESIGN","WHITE","SCANDINAVIAN DEFENSE: MIESES-KOTROC VARIATION","STANDARD","e4","d5","e4_exd5_Nc3_d4_Nf3","d5_Qxd5_Qc5_Qd6_Nf6",1.102481986
"221",TRUE,53,"RESIGN","WHITE","KING'S PAWN GAME: WAYWARD QUEEN ATTACK |  KIDDIE COUNTERGAMBIT","BLITZ","e4","e5","e4_Qh5_Qxe5+_Qxe7+_e5","e5_Nf6_Qe7_Bxe7_Nd5",0.989920806
"222",TRUE,49,"MATE","WHITE","PHILIDOR DEFENSE","BLITZ","e4","e5","e4_Nf3_d4_Bg5_dxe5","e5_d6_Qf6_Qg6_Qxe4+",1.012490816
"223",TRUE,48,"MATE","BLACK","KING'S PAWN GAME: MAROCZY DEFENSE","BLITZ","e4","e5","e4_d4_d5_f3_Bg5","e5_d6_Nf6_c6_cxd5",0.919766594
"224",TRUE,20,"RESIGN","BLACK","SICILIAN DEFENSE: OLD SICILIAN","BLITZ","e4","c5","e4_Nf3_Nc3_d4_Nxd4","c5_Nc6_a6_cxd4_Nxd4",0.965710287
"225",TRUE,87,"MATE","WHITE","RUSSIAN GAME: DAMIANO VARIATION","BLITZ","e4","e5","e4_Nf3_Nxe5_Bc4_d3","e5_Nf6_Nxe4_d5_dxc4",1.000730994
"226",TRUE,11,"RESIGN","WHITE","RUY LOPEZ: MORPHY DEFENSE |  MACKENZIE VARIATION","BLITZ","e4","e5","e4_Nf3_Bb5_d4_Ba4","e5_Nc6_Nf6_a6_d6",0.940919037
"228",TRUE,24,"RESIGN","WHITE","VAN'T KRUIJS OPENING","BLITZ","e3","d5","e3_c4_Nf3_Qb3_cxd5","d5_e6_Nf6_b6_exd5",0.984092552
"229",TRUE,23,"RESIGN","WHITE","ENGLISH OPENING: KING'S ENGLISH VARIATION |  TWO KNIGHTS VARIATION","STANDARD","c4","e5","c4_Nc3_d4_d5_e3","e5_Nf6_Nc6_Nd4_Nf5",0.869907076
"230",TRUE,81,"MATE","WHITE","RUY LOPEZ","STANDARD","e4","e5","e4_Nf3_Bb5_d3_Nc3","e5_Nc6_h6_Nf6_a6",0.9585349
"231",FALSE,34,"RESIGN","BLACK","SCANDINAVIAN DEFENSE","STANDARD","e4","d5","e4_f3_fxe4_Nf3_d3","d5_dxe4_e5_Nc6_Bg4",1.062725306
"232",TRUE,103,"MATE","WHITE","PHILIDOR DEFENSE #2","STANDARD","Nf3","d6","Nf3_e4_g3_d3_Nc3","d6_e5_f5_Nf6_c6",1.019245004
"233",TRUE,29,"RESIGN","BLACK","KING'S PAWN GAME: MCCONNELL DEFENSE","STANDARD","e4","e5","e4_Nf3_Nc3_Bc4_d3","e5_Qf6_Bc5_c6_d5",1.037341299
"234",FALSE,22,"RESIGN","BLACK","PHILIDOR DEFENSE #2","STANDARD","e4","e5","e4_Nf3_Bb5+_Bxd7+_Nc3","e5_d6_Bd7_Qxd7_a6",0.992142857
"235",FALSE,38,"RESIGN","WHITE","SCOTCH GAME","BLITZ","e4","e5","e4_Nf3_d4_d5_Bd2","e5_Nc6_d6_Nb4_Nxd5",1.331173506
"236",TRUE,46,"MATE","BLACK","ITALIAN GAME: GIUOCO PIANISSIMO |  ITALIAN FOUR KNIGHTS VARIATION","BLITZ","e4","e5","e4_Nf3_Bc4_Nc3_d3","e5_Nc6_Bc5_Nf6_d6",1.01233672
"237",TRUE,23,"OUTOFTIME","WHITE","RUY LOPEZ: BIRD VARIATION","BLITZ","e4","e5","e4_Nf3_Bb5_Nc3_Bc4","e5_Nc6_Nd4_c6_d5",1.089896579
"238",TRUE,31,"RESIGN","WHITE","NIMZOWITSCH DEFENSE: LEAN VARIATION |  COLORADO COUNTER ACCEPTED","BLITZ","e4","Nc6","e4_Nf3_exf5_d4_Bb5","Nc6_f5_d5_Bxf5_Qd7",1.021021021
"239",FALSE,51,"RESIGN","WHITE","KING'S PAWN GAME: BEYER GAMBIT","BLITZ","e4","e5","e4_d4_dxe5_Bb5+_Bf1","e5_d5_dxe4_c6_Qxd1+",0.963970588
"240",FALSE,87,"MATE","WHITE","RUY LOPEZ: CLASSICAL VARIATION","STANDARD","e4","e5","e4_Nf3_Bb5_d3_O-O","e5_Nc6_Bc5_Nf6_O-O",1.260294118
"241",TRUE,31,"MATE","WHITE","ITALIAN GAME","STANDARD","e4","e5","e4_Nf3_Bc4_Bxd5_h3","e5_Nc6_d5_Bg4_Be6",1.112571898
"242",TRUE,38,"RESIGN","BLACK","QUEEN'S GAMBIT ACCEPTED: OLD VARIATION","STANDARD","d4","d5","d4_c4_e3_Nc3_Bxc4","d5_dxc4_Nf6_Nc6_e5",0.924962853
"243",FALSE,43,"RESIGN","WHITE","ITALIAN GAME: ANTI-FRIED LIVER DEFENSE","BLITZ","e4","e5","e4_Nf3_Bc4_Nc3_d4","e5_Nc6_h6_Nce7_c6",1.224749773
"244",TRUE,105,"RESIGN","WHITE","KING'S INDIAN ATTACK: KERES VARIATION #2","BLITZ","Nf3","d5","Nf3_g3_Bg2_Bxf3_d4","d5_Bg4_Bxf3_c6_e6",1.038073038
"245",FALSE,87,"OUTOFTIME","WHITE","ENGLISH OPENING: ANGLO-SCANDINAVIAN DEFENSE","BLITZ","c4","d5","c4_cxd5_Nc3_g3_Bg2","d5_Qxd5_Qd8_c6_e5",1.01607717
"246",FALSE,36,"MATE","BLACK","SICILIAN DEFENSE: MARSHALL COUNTERATTACK","BLITZ","e4","e6","e4_Nf3_d4_dxc5_Ne5","e6_d5_c5_Bxc5_Nc6",0.984177215
"247",TRUE,38,"RESIGN","BLACK","FRENCH DEFENSE: ADVANCE VARIATION #4","BLITZ","e4","e6","e4_d4_e5_c4_Bxc4","e6_d5_c5_dxc4_cxd4",1.065934066
"248",TRUE,110,"RESIGN","BLACK","FRENCH DEFENSE: KNIGHT VARIATION","BLITZ","e4","e6","e4_Nf3_exd5_Be2_O-O","e6_d5_exd5_Nf6_Be6",0.933857236
"249",TRUE,48,"RESIGN","BLACK","RUY LOPEZ: MORPHY DEFENSE |  CARO VARIATION","STANDARD","e4","e5","e4_Nf3_Bb5_Ba4_Bb3","e5_Nc6_a6_b5_h6",1.006464124
"250",FALSE,95,"MATE","WHITE","NIMZO-INDIAN DEFENSE #2","BLITZ","d4","e6","d4_c4_Nc3_e4_Bg5","e6_Nf6_c6_d6_Be7",0.968886123
"251",FALSE,70,"MATE","BLACK","BIRD OPENING","BLITZ","f4","e6","f4_Nf3_e3_Be2_O-O","e6_f5_Nf6_Be7_O-O",1.032113038
"252",FALSE,42,"RESIGN","WHITE","SICILIAN DEFENSE: OPEN #3","BLITZ","e4","c5","e4_Nf3_d4_Nxd4_Nc3","c5_Nc6_cxd4_a6_Qb6",0.954044118
"253",TRUE,177,"OUTOFTIME","WHITE","ITALIAN GAME: TWO KNIGHTS DEFENSE |  POLERIO DEFENSE |  BISHOP CHECK LINE","BLITZ","e4","e5","e4_Nf3_Bc4_Ng5_exd5","e5_Nc6_Nf6_d5_Na5",0.954008701
"254",TRUE,114,"MATE","BLACK","HUNGARIAN OPENING: INDIAN DEFENSE","BLITZ","g3","Nf6","g3_Bg2_e3_d4_dxc5","Nf6_d5_c5_Nc6_e5",1.099486521
"255",TRUE,57,"RESIGN","WHITE","OWEN DEFENSE","BLITZ","e4","b6","e4_d4_Nc3_Nf3_Bd3","b6_Bb7_e6_Bb4_Bxc3+",0.865317919
"256",TRUE,57,"RESIGN","WHITE","ITALIAN GAME","BLITZ","e4","e5","e4_Nf3_Bc4_Nc3_O-O","e5_Nc6_d6_Nf6_Be7",0.925902062
"258",TRUE,29,"MATE","WHITE","SICILIAN DEFENSE","BLITZ","e4","c5","e4_Nf3_d4_Bb5_Bxc6+","c5_d6_Nc6_a6_bxc6",1.039148352
"259",TRUE,70,"RESIGN","BLACK","ITALIAN GAME: TWO KNIGHTS DEFENSE |  MODERN BISHOP'S OPENING","BLITZ","e4","e5","e4_Nf3_Bc4_d3_exd5","e5_Nc6_Nf6_d5_Nxd5",0.916779432
"260",TRUE,97,"MATE","WHITE","ITALIAN GAME: ANTI-FRIED LIVER DEFENSE","BLITZ","e4","e5","e4_Nf3_Bc4_d4_O-O","e5_Nc6_h6_exd4_Bc5",1.014869888
"261",TRUE,99,"RESIGN","WHITE","CARO-KANN DEFENSE: MAROCZY VARIATION |  MAROCZY GAMBIT","BLITZ","e4","c6","e4_d4_f3_fxe4_Nf3","c6_d5_dxe4_e5_exd4",0.834022751
"262",FALSE,74,"RESIGN","BLACK","QUEEN'S PAWN GAME: TORRE ATTACK","BLITZ","d4","d5","d4_Nf3_Bg5_e3_c3","d5_Nf6_e6_c5_h6",1.156230626
"263",TRUE,48,"MATE","BLACK","QUEEN'S PAWN GAME","BLITZ","d4","d5","d4_c3_dxc5_b4_b5","d5_c5_Nc6_a5_Ne5",1.119092628
"264",TRUE,77,"MATE","WHITE","FRENCH DEFENSE: MARSHALL VARIATION","STANDARD","e4","e6","e4_d4_Nc3_exd5_dxc5","e6_d5_c5_exd5_Bxc5",0.98430634
"265",TRUE,80,"RESIGN","BLACK","SCANDINAVIAN DEFENSE: ICELANDIC-PALME GAMBIT","STANDARD","e4","d5","e4_exd5_c4_Nc3_cxd5","d5_Nf6_e6_exd5_Nxd5",1.038163001
"266",TRUE,35,"RESIGN","WHITE","NIMZOWITSCH DEFENSE: LEAN VARIATION |  COLORADO COUNTER ACCEPTED","BLITZ","e4","Nc6","e4_Nf3_exf5_d4_Bb5","Nc6_f5_d5_Bxf5_Nf6",0.888238736
"267",TRUE,33,"RESIGN","WHITE","SEMI-SLAV DEFENSE: NOTEBOOM VARIATION","BLITZ","d4","d5","d4_c4_Nf3_Nc3_Bf4","d5_c6_e6_dxc4_Nf6",1.131630648
"268",TRUE,87,"MATE","WHITE","SCANDINAVIAN DEFENSE: MIESES-KOTROC VARIATION","BLITZ","e4","d5","e4_exd5_Nc3_Nf3_Nd5","d5_Qxd5_Qd4_Qf6_Qd6",1.09862219
"269",TRUE,40,"RESIGN","BLACK","ROBATSCH (MODERN) DEFENSE","BLITZ","e4","g6","e4_d4_Nf3_Be3_Qd2","g6_Bg7_d6_Nd7_Ngf6",1.024650233
"270",TRUE,54,"RESIGN","BLACK","QUEEN'S GAMBIT DECLINED","BLITZ","d4","d5","d4_c4_a3_Nf3_Nc3","d5_e6_c6_dxc4_b5",0.996701847
"271",TRUE,67,"RESIGN","BLACK","RUY LOPEZ: EXCHANGE VARIATION |  NORMAL VARIATION","BLITZ","e4","e5","e4_Nf3_Bb5_Bxc6_O-O","e5_Nc6_a6_dxc6_Nf6",0.979264214
"272",TRUE,21,"MATE","WHITE","KING'S PAWN GAME: DAMIANO DEFENSE","BLITZ","e4","e5","e4_Nf3_Nxe5_Qh5+_Qxe5+","e5_f6_fxe5_Ke7_Kf7",0.996610169
"273",TRUE,14,"MATE","BLACK","ITALIAN GAME: SCHILLING-KOSTIC GAMBIT","BLITZ","e4","e5","e4_Bc4_Nf3_d3_Nxe5","e5_Nc6_Nd4_Bc5_Qf6",1.034722222
